Resort Name,Continent,Country,State/Province,URL,Altitude,Easy,Intermediate ,Difficult,Funicular,Circulating ropeway/gondola lift,Chairlift,T-bar lift/platter/button lift ,Sunkid Moving Carpet,Adult,Youth,Child,Currency,Ski resort size ,"Slope offering, variety of runs ",Lifts and cable cars ,Snow reliability ,Slope preparation ,"Access, on-site parking ","Orientation (trail map, information boards, sign-postings) ",Cleanliness and hygiene ,Environmentally friendly ski operation ,Friendliness of staff ,"Mountain restaurants, ski huts, gastronomy ",Après-ski ,Accommodation offering directly at the slopes and lifts ,Families and children ,Beginners ,"Advanced skiers, freeriders ",Snow parks ,Cross-country skiing and trails ,Aerial tramway/reversible ropeway,Rope tow/beginner lift,People mover,Combined installation (gondola and chair),Cog railway,Helicopter for Heli-skiing,Snow caterpillars for Cat-skiing
rosts-wiesen-augustusburg,Europe,Germany,Saxony (Sachsen),http://www.skiresort.info/ski-resort/rosts-wiesen-augustusburg/,580.0,0.4,0.4,0.0,0.0,,,,,18.90,0,12,European Euro,1.2,1.2,2.3,,,,,,,,,,,,,,,,,0.0,,,,,
rotarun,North America,USA,Idaho,http://www.skiresort.info/ski-resort/rotarun/,1790.0,1.0,2.0,1.5,,,,0.0,,20,0,10,US Dollar,1.5,1.8,1.5,,,,,,,,,,,,,,,,,,,,,,
rotberg-villigen,Europe,Switzerland,Northwestern Switzerland,http://www.skiresort.info/ski-resort/rotberg-villigen/,600.0,0.2,0.0,0.0,,,,,,0,0,0,-,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
rotecklift-tobadill,Europe,Austria,Tyrol (Tirol),http://www.skiresort.info/ski-resort/rotecklift-tobadill/,1307.0,2.0,1.0,0.0,,,,0.0,,0,0,0,-,1.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,
roter-buehl-neufra,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/roter-buehl-neufra/,756.0,0.2,0.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
rothaus-grafenhausen,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/rothaus-grafenhausen/,1000.0,1.0,0.0,0.0,,,,0.0,,11,0,8,European Euro,1.3,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
rothenberg-schnaittach,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/rothenberg-schnaittach/,410.0,0.7,0.0,0.0,,,,,,0,0,0,-,1.2,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
rother-bergski-ranch-driedorf,Europe,Germany,Hesse (Hessen),http://www.skiresort.info/ski-resort/rother-bergski-ranch-driedorf/,500.0,0.4,0.0,0.0,,,,0.0,,0,0,0,-,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
rothwaldwasenalp-simplon-pass,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/rothwaldwasenalp-simplon-pass/,2270.0,5.0,15.0,5.0,,,,0.0,,40,34,23,Swiss Franc,2.6,2.9,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
rotterdam-indoorski,Europe,Netherlands,South Holland (Zuid-Holland),http://www.skiresort.info/ski-resort/rotterdam-indoorski/,20.0,0.1,0.0,0.0,,,,,,0,0,0,-,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
rotterhang-schellerhau,Europe,Germany,Saxony (Sachsen),http://www.skiresort.info/ski-resort/rotterhang-schellerhau/,804.0,0.3,0.0,0.0,,,,,,8,0,5,European Euro,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
roubion-les-buisses,Europe,France,Provence-Alpes-Cote d'Azur,http://www.skiresort.info/ski-resort/roubion-les-buisses/,1920.0,16.0,12.0,2.0,,,0.0,0.0,0.0,17,0,13,European Euro,2.8,3.0,2.4,,,,,,,,,,,,,,,,,0.0,,,,,
rouge-gazon,Europe,France,Grand-Est,http://www.skiresort.info/ski-resort/rouge-gazon/,1247.0,5.0,3.0,0.5,,,,0.0,,18.50,0,17,European Euro,1.9,2.1,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
roundhill-lake-tekapo,Australia and Oceania,New Zealand,South Island,http://www.skiresort.info/ski-resort/roundhill-lake-tekapo/,2133.0,5.0,1.0,12.0,,,,,,84,46,36,New Zealand Dollar,,,,,,,,,,,,,,,,,,,,,0.0,,,,
roundtop,North America,USA,Pennsylvania,http://www.skiresort.info/ski-resort/roundtop/,410.0,1.5,3.0,3.0,,,0.0,,,68,0,56,US Dollar,1.9,2.2,3.0,,,,,,,,,,,,,,,,,,0.0,,,,
rowienki-jawornik-wisla,Europe,Poland,Silesia (Wojewodztwo slaskie),http://www.skiresort.info/ski-resort/rowienki-jawornik-wisla/,625.0,,,,,,,,,75,0,0,Polish zloty,,,,,,,,,,,,,,,,,,,,,,,,,
royal-mountain,North America,USA,New York,http://www.skiresort.info/ski-resort/royal-mountain/,533.0,2.5,3.0,2.0,,,0.0,,,40,0,30,US Dollar,1.9,2.3,3.0,,,,,,,,,,,,,,,,,,,,,,
ruby-mountain,North America,USA,Nevada,http://www.skiresort.info/ski-resort/ruby-mountain/,3350.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
rucas-di-bagnolo,Europe,Italy,Piedmont (Piemonte),http://www.skiresort.info/ski-resort/rucas-di-bagnolo/,1520.0,0.9,2.7,0.0,,,,0.0,,16.50,0,0,European Euro,1.5,1.5,1.5,,,,,,,,,,,,,,,,,,0.0,,,,
ruchtal-onstmettingen-albstadt,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/ruchtal-onstmettingen-albstadt/,850.0,0.5,0.0,0.0,,,,0.0,,11,0,8,European Euro,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
rucphen-skidome,Europe,Netherlands,North Brabant (Noord-Brabant),http://www.skiresort.info/ski-resort/rucphen-skidome/,52.0,0.5,0.0,0.0,,,,0.0,0.0,42.50,0,39.50,European Euro,1.0,1.0,1.0,5.0,4.0,5.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,,0.0,,,,,
rudgor-wisla,Europe,Poland,,http://www.skiresort.info/ski-resort/rudgor-wisla/,0.0,0.2,0.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
rudletzholzer-hang-heideck,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/rudletzholzer-hang-heideck/,450.0,0.3,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
rudnik-trsce,Europe,Croatia,Adriatic Croatia (Jadranska Hrvatska),http://www.skiresort.info/ski-resort/rudnik-trsce/,1020.0,0.7,0.6,0.0,,,,0.0,,0,0,0,-,1.3,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,
rudno-zelezniki,Europe,Slovenia,Gorenjska (Upper Carniola),http://www.skiresort.info/ski-resort/rudno-zelezniki/,571.0,0.1,0.3,0.0,,,,0.0,,11,0,9,European Euro,1.1,1.1,1.5,,,,,,,,,,,,,,,,,,,,,,
rueckershausen,Europe,Germany,North Rhine-Westphalia (Nordrhein-Westfalen),http://www.skiresort.info/ski-resort/rueckershausen/,560.0,0.3,0.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
rueegsau,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/rueegsau/,650.0,0.5,0.0,0.0,,,,,,0,0,0,-,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
rueschegg-eywald-lischboden,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/rueschegg-eywald-lischboden/,1550.0,8.0,4.0,1.0,,,,0.0,,36,0,24,Swiss Franc,2.3,2.5,1.5,,,,,,,,,,,,,,,,,,,,,,
ruffre-monte-nock,Europe,Italy,Trentino-Alto Adige (Trentino-Sudtirol),http://www.skiresort.info/ski-resort/ruffre-monte-nock/,1342.0,0.0,0.5,0.5,,,0.0,,,22,0,19,European Euro,1.3,1.3,3.0,,,,,,,,,,,,,,,,,,,,,,
rugiswalde,Europe,Germany,Saxony (Sachsen),http://www.skiresort.info/ski-resort/rugiswalde/,510.0,0.5,0.0,0.0,,,,0.0,,0,0,0,-,1.1,1.0,1.4,,,,,,,,,,,,,,,,,0.0,,,,,
ruhestein-baiersbronn,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/ruhestein-baiersbronn/,1014.0,1.0,0.0,0.0,,,,0.0,,20,0,12,European Euro,1.3,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
ruhrquelle,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),http://www.skiresort.info/ski-resort/ruhrquelle/,675.0,0.6,0.0,0.0,,,0.0,,0.0,22,0,17,European Euro,1.2,1.0,2.8,,,,,,,,,,,,,,,,,0.0,,,,,
ruixiang-ice-snow-world,Asia,China,,http://www.skiresort.info/ski-resort/ruixiang-ice-snow-world/,120.0,0.2,0.0,0.0,,,,,,0,0,0,-,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.0,,,,
ruka,Europe,Finland,Northern Finland,http://www.skiresort.info/ski-resort/ruka/,492.0,9.1,7.0,2.8,,,0.0,0.0,0.0,44,37,28,European Euro,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,5.0,5.0,,0.0,,,,,
rumburk,Europe,Czech Republic,Usti nad Labem Region (Ustecky kraj),http://www.skiresort.info/ski-resort/rumburk/,420.0,0.3,0.0,0.0,,,,0.0,,180,0,90,Czech koruna,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
rumoi-shi-kamuiiwa,Asia,Japan,Hokkaido,http://www.skiresort.info/ski-resort/rumoi-shi-kamuiiwa/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
runcorn-ski-centre,Europe,United Kingdom,England,http://www.skiresort.info/ski-resort/runcorn-ski-centre/,67.0,0.1,0.0,0.0,,,,0.0,,15,0,0,UK Pound,1.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
ruosniemi,Europe,Finland,Southern Finland (Etela-Suomi),http://www.skiresort.info/ski-resort/ruosniemi/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
rusava,Europe,Czech Republic,Zlin Region (Zlinsky kraj),http://www.skiresort.info/ski-resort/rusava/,454.0,0.5,0.4,0.0,,,,0.0,,300,0,220,Czech koruna,1.2,1.2,1.4,,,,,,,,,,,,,,,,,0.0,,,,,
rusel,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/rusel/,917.0,1.1,1.0,1.0,,,,0.0,,0,0,0,-,1.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,,,,,,,
rusin-ski-bukowina-tatrzanska,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),http://www.skiresort.info/ski-resort/rusin-ski-bukowina-tatrzanska/,950.0,2.0,1.7,0.0,,,0.0,0.0,,99,0,90,Polish zloty,1.5,1.5,3.8,,,,,,,,,,,,,,,,,0.0,,,,,
rusinowa-polana,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),http://www.skiresort.info/ski-resort/rusinowa-polana/,610.0,0.4,0.0,0.0,,,,0.0,,0,0,0,-,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
ruskola,Europe,Sweden,Northern Sweden (Norrland),http://www.skiresort.info/ski-resort/ruskola/,240.0,2.0,1.0,0.0,,,,,,100,0,0,Swedish krona,,,,,,,,,,,,,,,,,,,,,,,,,
rusutsu,Asia,Japan,Hokkaido,http://www.skiresort.info/ski-resort/rusutsu/,994.0,12.6,16.8,12.6,,0.0,0.0,,0.0,5900,0,3000,Japanese Yen,3.0,3.4,4.4,,,,,,,,,,,,,,,,,,0.0,,,,
ruunarinteet,Europe,Finland,East Finland (Pohjois- ja Ita-Suomi),http://www.skiresort.info/ski-resort/ruunarinteet/,175.0,1.4,0.6,0.5,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
ruzomberok-skipark,Europe,Slovakia,Zilina (Zilinsky kraj),http://www.skiresort.info/ski-resort/ruzomberok-skipark/,1209.0,3.0,7.5,1.5,,0.0,0.0,0.0,,29,23,20,European Euro,2.2,2.5,3.3,,,,,,,,,,,,,,,,,0.0,,,,,
rybno,Europe,Poland,Podlaskie (Wojewodztwo podlaskie),http://www.skiresort.info/ski-resort/rybno/,140.0,1.5,0.4,0.0,,,,0.0,,0,0,0,-,1.3,1.3,1.2,,,,,,,,,,,,,,,,,0.0,,,,,
rycerka,Europe,Poland,Silesia (Wojewodztwo slaskie),http://www.skiresort.info/ski-resort/rycerka/,769.0,1.6,0.7,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
rymanowie,Europe,Poland,,http://www.skiresort.info/ski-resort/rymanowie/,0.0,0.4,0.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
ryokufu-resort,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/ryokufu-resort/,1359.0,2.0,6.0,0.0,,,0.0,,,3900,0,2600,Japanese Yen,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
ryterski-raj-rytro,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),http://www.skiresort.info/ski-resort/ryterski-raj-rytro/,629.0,1.6,0.7,0.1,,,0.0,0.0,,65,0,60,Polish zloty,1.3,1.5,2.8,,,,,,,,,,,,,,,,,0.0,0.0,,,,
ryuoo-ski-park,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/ryuoo-ski-park/,1930.0,3.5,4.0,2.5,,,0.0,,,4500,0,2900,Japanese Yen,2.2,2.6,2.9,,,,,,,,,,,,,,,,0.0,,0.0,,,,
rzeczka,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),http://www.skiresort.info/ski-resort/rzeczka/,862.0,2.0,1.0,0.5,,,,,,69,0,64,Polish zloty,,,,,,,,,,,,,,,,,,,,,,,,,
saalbach-hinterglemm-leogang-fieberbrunn-skicircus,Europe,Austria,Salzburg (Salzburger Land),http://www.skiresort.info/ski-resort/saalbach-hinterglemm-leogang-fieberbrunn-skicircus/,2096.0,140.0,112.0,18.0,,0.0,0.0,0.0,,53,40,26.50,European Euro,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,0.0,,,,,
saalhoehe,Europe,Switzerland,Northwestern Switzerland,http://www.skiresort.info/ski-resort/saalhoehe/,775.0,0.3,0.0,0.0,,,,,,10,0,6,Swiss Franc,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
saariselkae,Europe,Finland,Northern Finland,http://www.skiresort.info/ski-resort/saariselkae/,437.0,4.5,2.0,0.5,,,0.0,0.0,,39,0,27,European Euro,1.9,2.1,2.2,,,,,,,,,,,,,,,,,,,,,,
saas-balen,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/saas-balen/,1532.0,0.5,0.0,0.0,,,,0.0,,15,0,11,Swiss Franc,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
saas-fee,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/saas-fee/,3573.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,73,61,36,Swiss Franc,4.0,5.0,3.0,5.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,0.0,,,,,,
sabat-krajno-zagorze,Europe,Poland,Holy Cross (Wojewodztwo swietokrzyskie),http://www.skiresort.info/ski-resort/sabat-krajno-zagorze/,484.0,0.9,0.4,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,0.0,,,,
sacberk,Europe,Czech Republic,Vysocina Region (Kraj Vysocina),http://www.skiresort.info/ski-resort/sacberk/,613.0,0.0,0.4,0.0,,,,0.0,,280,0,0,Czech koruna,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
sachrang,Europe,Germany,Bavaria (Bayern),http://www.skiresort.info/ski-resort/sachrang/,850.0,3.0,0.0,0.0,,,,0.0,0.0,14,0,11.50,European Euro,1.5,1.0,1.2,,,,,,,,,,,,,,,,,0.0,,,,,
sachrovka,Europe,Czech Republic,Liberec Region (Liberecky kraj),http://www.skiresort.info/ski-resort/sachrovka/,730.0,1.4,0.0,0.0,,,,0.0,,260,0,200,Czech koruna,1.3,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
sachticky,Europe,Slovakia,Banska Bystrica (Banskobystricky kraj),http://www.skiresort.info/ski-resort/sachticky/,1102.0,3.0,5.0,2.0,,,,0.0,,19,0,16,European Euro,2.0,2.3,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
sachty-vysoke-nad-jizerou,Europe,Czech Republic,Liberec Region (Liberecky kraj),http://www.skiresort.info/ski-resort/sachty-vysoke-nad-jizerou/,700.0,1.6,2.5,0.0,,,,0.0,,400,330,260,Czech koruna,1.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,
sackpfeife-biedenkopf,Europe,Germany,Hesse (Hessen),http://www.skiresort.info/ski-resort/sackpfeife-biedenkopf/,650.0,0.5,0.0,0.0,,,0.0,0.0,,15,0,10,European Euro,1.1,1.0,2.6,,,,,,,,,,,,,,,,,,,,,,
saddle-mountain-planned,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/saddle-mountain-planned/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
saddleback,North America,USA,Maine,http://www.skiresort.info/ski-resort/saddleback/,1220.0,4.0,8.0,10.0,,,0.0,0.0,,69,0,59,US Dollar,2.6,2.9,2.9,,,,,,,,,,,,,,,,,,,,,,
sadek-klenci-pod-cerchovem,Europe,Czech Republic,Plzen Region (Plzensky kraj),http://www.skiresort.info/ski-resort/sadek-klenci-pod-cerchovem/,855.0,0.0,0.5,0.0,,,,0.0,,0,0,0,-,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
saefsen,Europe,Sweden,Central Sweden,http://www.skiresort.info/ski-resort/saefsen/,472.0,8.0,2.0,2.0,,,0.0,0.0,,340,0,280,Swedish krona,2.1,2.4,2.2,,,,,,,,,,,,,,,,,,0.0,,,,
saegenhof-urach,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/saegenhof-urach/,1090.0,0.6,0.6,0.0,,,,0.0,,0,0,0,-,1.3,1.3,1.5,,,,,,,,,,,,,,,,,,,,,,
saentis-schwaegalp,Europe,Switzerland,Eastern Switzerland,http://www.skiresort.info/ski-resort/saentis-schwaegalp/,2473.0,,,,,,,,,45,0,22.50,Swiss Franc,,,,,,,,,,,,,,,,,,,0.0,,,,,,
safed-dara,Europe,Spain,,http://www.skiresort.info/ski-resort/safed-dara/,2600.0,1.2,1.1,0.0,,0.0,,0.0,,0,0,0,-,1.3,1.3,3.7,,,,,,,,,,,,,,,,,,,,,,
sagasserovy-boudy-velka-upa,Europe,Czech Republic,Hradec Kralove Region (Kralovehradecky kraj),http://www.skiresort.info/ski-resort/sagasserovy-boudy-velka-upa/,1051.0,0.3,0.0,0.0,,,,0.0,,250,0,250,Czech koruna,1.1,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
sahalie-ski-club,North America,USA,Washington State,http://www.skiresort.info/ski-resort/sahalie-ski-club/,966.0,1.0,0.5,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
sahand,Asia,Iran,,http://www.skiresort.info/ski-resort/sahand/,3295.0,1.0,2.0,0.0,,,,0.0,,0,0,0,-,1.5,1.5,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
sahnehang,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),http://www.skiresort.info/ski-resort/sahnehang/,836.0,0.8,0.0,0.0,,,,0.0,,18,0,13,European Euro,1.0,1.0,1.0,3.0,5.0,3.0,2.0,5.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,,0.0,,,,,
sahoro,Asia,Japan,Hokkaido,http://www.skiresort.info/ski-resort/sahoro/,1030.0,8.0,10.0,7.0,,0.0,0.0,0.0,,5000,0,4000,Japanese Yen,2.6,3.0,3.9,,,,,,,,,,,,,,,,,,,,,,
saihanba,Asia,China,Hebei,http://www.skiresort.info/ski-resort/saihanba/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
saint-george,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/saint-george/,1140.0,2.0,1.0,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
saint-georges,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/saint-georges/,270.0,0.5,1.5,2.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
saint-hilaire-du-touvet,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/saint-hilaire-du-touvet/,1415.0,3.2,2.5,0.0,0.0,,,0.0,,14,0,11,European Euro,1.8,1.8,2.2,,,,,,,,,,,,,,,,,,,,,,
saint-imier-mont-soleil,Europe,Switzerland,Espace Mittelland,http://www.skiresort.info/ski-resort/saint-imier-mont-soleil/,1190.0,0.3,0.0,0.0,0.0,,,,,0,0,0,-,1.1,1.0,2.4,,,,,,,,,,,,,,,,,0.0,,,,,
saint-lary-soulan,Europe,France,Occitania,http://www.skiresort.info/ski-resort/saint-lary-soulan/,2515.0,60.0,30.0,10.0,,0.0,0.0,0.0,0.0,42,36.50,36.50,European Euro,4.0,4.3,3.3,,,,,,,,,,,,,,,,0.0,0.0,,,,,
saint-leger-les-melezes,Europe,France,Provence-Alpes-Cote d'Azur,http://www.skiresort.info/ski-resort/saint-leger-les-melezes/,2001.0,10.0,12.0,2.0,,,0.0,0.0,0.0,21,19.90,17.60,European Euro,2.6,2.8,2.5,,,,,,,,,,,,,,,,,,,,,,
saint-lucchandolin-anniviers,Europe,Switzerland,Lemanic Region,http://www.skiresort.info/ski-resort/saint-lucchandolin-anniviers/,3025.0,20.0,30.0,10.0,0.0,,0.0,0.0,,58,49,35,Swiss Franc,3.5,3.8,2.8,,,,,,,,,,,,,,,,,,0.0,,,,
saint-michel-de-chaillol,Europe,France,Provence-Alpes-Cote d'Azur,http://www.skiresort.info/ski-resort/saint-michel-de-chaillol/,2000.0,5.0,5.0,3.0,,,0.0,0.0,0.0,21,19.90,17.60,European Euro,2.3,2.6,2.7,,,,,,,,,,,,,,,,,,,,,,
saint-nizier-du-moucherotte,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/saint-nizier-du-moucherotte/,1200.0,0.6,0.0,0.0,,,,0.0,,6.50,0,0,European Euro,1.2,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,
saint-pacome,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/saint-pacome/,300.0,4.0,3.0,3.0,,,,,,22,18.50,10,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,
saint-raymond,North America,Canada,Quebec,http://www.skiresort.info/ski-resort/saint-raymond/,130.0,5.0,2.0,1.0,,,,,,25.75,0,22.25,Canadian Dollar,,,,,,,,,,,,,,,,,,,,,,,,,
saint-urcize,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/saint-urcize/,1369.0,3.0,2.0,0.0,,,,0.0,,0,0,0,-,1.7,1.7,1.5,,,,,,,,,,,,,,,,,,,,,,
sainte-anne-la-condamine-la-condamine-chatelard,Europe,France,Provence-Alpes-Cote d'Azur,http://www.skiresort.info/ski-resort/sainte-anne-la-condamine-la-condamine-chatelard/,2400.0,18.3,10.5,2.8,,,0.0,0.0,,19,0,17.50,European Euro,2.8,3.0,2.0,,,,,,,,,,,,,,,,,0.0,,,,,
sainte-foy-tarentaise,Europe,France,Auvergne-Rhone-Alpes,http://www.skiresort.info/ski-resort/sainte-foy-tarentaise/,2620.0,10.0,25.0,6.0,,,0.0,,,31.50,0,23.20,European Euro,3.1,3.4,3.6,,,,,,,,,,,,,,,,,,0.0,,,0.0,
saitama-snow-park,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/saitama-snow-park/,0.0,,,,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
sakae-club,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/sakae-club/,802.0,0.9,2.6,0.6,,,0.0,,,3800,0,2500,Japanese Yen,1.5,1.8,3.0,,,,,,,,,,,,,,,,,,,,,,
saklikent,Asia,Turkey,Mediterranean Region,http://www.skiresort.info/ski-resort/saklikent/,2547.0,5.0,3.0,2.0,,,0.0,0.0,,60,0,0,Turkish lira,2.1,2.4,2.5,,,,,,,,,,,,,,,,,0.0,,,,,
saku-ski-garden-parada,Asia,Japan,Honshu,http://www.skiresort.info/ski-resort/saku-ski-garden-parada/,1050.0,2.0,2.0,1.0,,,,,,4000,3000,2500,Japanese Yen,,,,,,,,,,,,,,,,,,,,,,,,,
salamandra-koscielisko,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),http://www.skiresort.info/ski-resort/salamandra-koscielisko/,995.0,0.2,0.4,0.0,,,,,,0,0,0,-,,,,,,,,,,,,,,,,,,,,,,,,,
salamandra-resort-banska-stiavnica,Europe,Slovakia,Banska Bystrica (Banskobystricky kraj),http://www.skiresort.info/ski-resort/salamandra-resort-banska-stiavnica/,850.0,0.2,1.4,0.0,,,0.0,0.0,,25,0,19,European Euro,1.3,1.3,4.7,,,,,,,,,,,,,,,,,,,,,,
salla,Europe,Finland,Northern Finland,http://www.skiresort.info/ski-resort/salla/,443.0,5.0,3.0,2.0,,,,0.0,,41,35,25,European Euro,2.0,2.3,1.5,,,,,,,,,,,,,,,,,,,,,,
salma-alpine-ski-centre,Russia,Northwest Russia,Murmansk,http://www.skiresort.info/ski-resort/salma-alpine-ski-centre/,360.0,0.3,2.0,0.7,,,,,,850,0,400,Russian ruble,,,,,,,,,,,,,,,,,,,,,,,,,
salmendingen-burladingen,Europe,Germany,Baden-Wurttemberg,http://www.skiresort.info/ski-resort/salmendingen-burladingen/,884.0,0.8,0.1,0.1,,,,0.0,0.0,13,11,10,European Euro,1.3,1.6,1.4,,,,,,,,,,,,,,,,,0.0,,,,,
salmo-ski-hill,North America,Canada,British Columbia,http://www.skiresort.info/ski-resort/salmo-ski-hill/,1030.0,2.0,2.0,1.0,,,,0.0,,28.50,21,18,Canadian Dollar,1.7,2.0,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
salomonkallio,Europe,Finland,Southern Finland (Etela-Suomi),http://www.skiresort.info/ski-resort/salomonkallio/,0.0,,,,,,,,,18,0,17,European Euro,,,,,,,,,,,,,,,,,,,,,,,,,
salzburger-kopf-stein-neukirchrennerod,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),http://www.skiresort.info/ski-resort/salzburger-kopf-stein-neukirchrennerod/,654.0,0.3,0.0,0.0,,,,,,11,0,7,European Euro,1.1,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,,,
salzstiegl-hirschegg,Europe,Austria,Styria (Steiermark),http://www.skiresort.info/ski-resort/salzstiegl-hirschegg/,1710.0,6.0,4.0,2.0,,,,0.0,,33,29.70,19.80,European Euro,2.1,2.4,1.5,,,,,,,,,,,,,,,,,0.0,,,,,
